Date,Source,POC,Daily Max 1-hour NO2 Concentration,Units,Daily AQI Value,Local Site Name,Daily Obs Count,Percent Complete,AQS Parameter Code,AQS Parameter Description,Method Code,CBSA Code,CBSA Name,State FIPS Code,State,County FIPS Code,County,Site Latitude,Site Longitude
07/10/2018,AQS,1,14.6,ppb,13,Rochester Near-Road,24,100,42602,Nitrogen dioxide (NO2),574,40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
07/11/2018,AQS,1,15.4,ppb,14,Rochester Near-Road,24,100,42602,Nitrogen dioxide (NO2),574,40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
07/12/2018,AQS,1,11.3,ppb,10,Rochester Near-Road,22,92,42602,Nitrogen dioxide (NO2),574,40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
07/13/2018,AQS,1,14.8,ppb,13,Rochester Near-Road,24,100,42602,Nitrogen dioxide (NO2),574,40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
07/14/2018,AQS,1,8.8,ppb,8,Rochester Near-Road,24,100,42602,Nitrogen dioxide (NO2),574,40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
07/15/2018,AQS,1,13.1,ppb,12,Rochester Near-Road,24,100,42602,Nitrogen dioxide (NO2),574,40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
07/16/2018,AQS,1,16,ppb,15,Rochester Near-Road,24,100,42602,Nitrogen dioxide (NO2),574,40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
07/17/2018,AQS,1,15.9,ppb,14,Rochester Near-Road,24,100,42602,Nitrogen dioxide (NO2),574,40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
07/18/2018,AQS,1,14.2,ppb,13,Rochester Near-Road,24,100,42602,Nitrogen dioxide (NO2),574,40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
07/20/2018,AQS,1,15.2,ppb,14,Rochester Near-Road,24,100,42602,Nitrogen dioxide (NO2),574,40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
07/21/2018,AQS,1,6.3,ppb,6,Rochester Near-Road,24,100,42602,Nitrogen dioxide (NO2),574,40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
07/22/2018,AQS,1,11,ppb,10,Rochester Near-Road,24,100,42602,Nitrogen dioxide (NO2),574,40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
07/23/2018,AQS,1,12.2,ppb,11,Rochester Near-Road,24,100,42602,Nitrogen dioxide (NO2),574,40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
07/24/2018,AQS,1,7.8,ppb,7,Rochester Near-Road,24,100,42602,Nitrogen dioxide (NO2),574,40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
07/25/2018,AQS,1,14.1,ppb,13,Rochester Near-Road,24,100,42602,Nitrogen dioxide (NO2),574,40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
07/26/2018,AQS,1,13.4,ppb,12,Rochester Near-Road,20,83,42602,Nitrogen dioxide (NO2),574,40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
07/27/2018,AQS,1,16.2,ppb,15,Rochester Near-Road,24,100,42602,Nitrogen dioxide (NO2),574,40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
07/28/2018,AQS,1,9.1,ppb,8,Rochester Near-Road,24,100,42602,Nitrogen dioxide (NO2),574,40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
07/29/2018,AQS,1,11.6,ppb,10,Rochester Near-Road,24,100,42602,Nitrogen dioxide (NO2),574,40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
07/30/2018,AQS,1,12.4,ppb,11,Rochester Near-Road,18,75,42602,Nitrogen dioxide (NO2),574,40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
07/31/2018,AQS,1,11.5,ppb,10,Rochester Near-Road,24,100,42602,Nitrogen dioxide (NO2),574,40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
08/01/2018,AQS,1,11.6,ppb,10,Rochester Near-Road,24,100,42602,Nitrogen dioxide (NO2),574,40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
08/02/2018,AQS,1,15.8,ppb,14,Rochester Near-Road,24,100,42602,Nitrogen dioxide (NO2),574,40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
08/03/2018,AQS,1,16,ppb,15,Rochester Near-Road,24,100,42602,Nitrogen dioxide (NO2),574,40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
08/04/2018,AQS,1,13.5,ppb,12,Rochester Near-Road,24,100,42602,Nitrogen dioxide (NO2),574,40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
08/05/2018,AQS,1,7.5,ppb,7,Rochester Near-Road,24,100,42602,Nitrogen dioxide (NO2),574,40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
08/06/2018,AQS,1,14.2,ppb,13,Rochester Near-Road,24,100,42602,Nitrogen dioxide (NO2),574,40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
08/07/2018,AQS,1,18.1,ppb,17,Rochester Near-Road,24,100,42602,Nitrogen dioxide (NO2),574,40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
08/08/2018,AQS,1,18.8,ppb,17,Rochester Near-Road,24,100,42602,Nitrogen dioxide (NO2),574,40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
08/09/2018,AQS,1,12.8,ppb,11,Rochester Near-Road,22,92,42602,Nitrogen dioxide (NO2),574,40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
08/10/2018,AQS,1,15.2,ppb,14,Rochester Near-Road,24,100,42602,Nitrogen dioxide (NO2),574,40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
08/11/2018,AQS,1,15.9,ppb,14,Rochester Near-Road,24,100,42602,Nitrogen dioxide (NO2),574,40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
08/12/2018,AQS,1,14.2,ppb,13,Rochester Near-Road,24,100,42602,Nitrogen dioxide (NO2),574,40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
08/13/2018,AQS,1,18.2,ppb,17,Rochester Near-Road,24,100,42602,Nitrogen dioxide (NO2),574,40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
08/14/2018,AQS,1,14.1,ppb,13,Rochester Near-Road,24,100,42602,Nitrogen dioxide (NO2),574,40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
08/15/2018,AQS,1,13.9,ppb,12,Rochester Near-Road,24,100,42602,Nitrogen dioxide (NO2),574,40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
08/16/2018,AQS,1,18.3,ppb,17,Rochester Near-Road,24,100,42602,Nitrogen dioxide (NO2),574,40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
08/17/2018,AQS,1,10.4,ppb,9,Rochester Near-Road,22,92,42602,Nitrogen dioxide (NO2),574,40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
08/18/2018,AQS,1,14,ppb,13,Rochester Near-Road,24,100,42602,Nitrogen dioxide (NO2),574,40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
08/19/2018,AQS,1,10.7,ppb,9,Rochester Near-Road,24,100,42602,Nitrogen dioxide (NO2),574,40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
08/20/2018,AQS,1,9.6,ppb,8,Rochester Near-Road,24,100,42602,Nitrogen dioxide (NO2),574,40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
08/21/2018,AQS,1,10.8,ppb,9,Rochester Near-Road,24,100,42602,Nitrogen dioxide (NO2),574,40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
08/22/2018,AQS,1,15.5,ppb,14,Rochester Near-Road,24,100,42602,Nitrogen dioxide (NO2),574,40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
08/23/2018,AQS,1,10.8,ppb,9,Rochester Near-Road,24,100,42602,Nitrogen dioxide (NO2),574,40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
08/24/2018,AQS,1,14,ppb,13,Rochester Near-Road,21,88,42602,Nitrogen dioxide (NO2),574,40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
08/25/2018,AQS,1,8.4,ppb,8,Rochester Near-Road,24,100,42602,Nitrogen dioxide (NO2),574,40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
08/26/2018,AQS,1,6.8,ppb,6,Rochester Near-Road,24,100,42602,Nitrogen dioxide (NO2),574,40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
08/27/2018,AQS,1,17.7,ppb,16,Rochester Near-Road,24,100,42602,Nitrogen dioxide (NO2),574,40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
08/28/2018,AQS,1,11,ppb,10,Rochester Near-Road,24,100,42602,Nitrogen dioxide (NO2),574,40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
08/29/2018,AQS,1,10.8,ppb,9,Rochester Near-Road,20,83,42602,Nitrogen dioxide (NO2),574,40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
08/30/2018,AQS,1,11,ppb,10,Rochester Near-Road,24,100,42602,Nitrogen dioxide (NO2),574,40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
09/01/2018,AQS,1,8,ppb,8,Rochester Near-Road,24,100,42602,Nitrogen dioxide (NO2),574,40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
09/02/2018,AQS,1,6,ppb,6,Rochester Near-Road,24,100,42602,Nitrogen dioxide (NO2),574,40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
09/03/2018,AQS,1,6.2,ppb,6,Rochester Near-Road,24,100,42602,Nitrogen dioxide (NO2),574,40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
09/04/2018,AQS,1,13.4,ppb,12,Rochester Near-Road,24,100,42602,Nitrogen dioxide (NO2),574,40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
09/05/2018,AQS,1,13.3,ppb,12,Rochester Near-Road,22,92,42602,Nitrogen dioxide (NO2),574,40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
09/06/2018,AQS,1,14.3,ppb,13,Rochester Near-Road,24,100,42602,Nitrogen dioxide (NO2),574,40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
09/07/2018,AQS,1,16,ppb,15,Rochester Near-Road,24,100,42602,Nitrogen dioxide (NO2),574,40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
09/08/2018,AQS,1,14.2,ppb,13,Rochester Near-Road,24,100,42602,Nitrogen dioxide (NO2),574,40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
09/09/2018,AQS,1,5.6,ppb,5,Rochester Near-Road,24,100,42602,Nitrogen dioxide (NO2),574,40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
09/10/2018,AQS,1,7.5,ppb,7,Rochester Near-Road,24,100,42602,Nitrogen dioxide (NO2),574,40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
09/11/2018,AQS,1,12.4,ppb,11,Rochester Near-Road,24,100,42602,Nitrogen dioxide (NO2),574,40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
09/12/2018,AQS,1,17.4,ppb,16,Rochester Near-Road,24,100,42602,Nitrogen dioxide (NO2),574,40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
09/13/2018,AQS,1,16.8,ppb,15,Rochester Near-Road,24,100,42602,Nitrogen dioxide (NO2),574,40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
09/14/2018,AQS,1,17,ppb,16,Rochester Near-Road,22,92,42602,Nitrogen dioxide (NO2),574,40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
09/15/2018,AQS,1,17.7,ppb,16,Rochester Near-Road,24,100,42602,Nitrogen dioxide (NO2),574,40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
09/16/2018,AQS,1,11.6,ppb,10,Rochester Near-Road,24,100,42602,Nitrogen dioxide (NO2),574,40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
09/17/2018,AQS,1,13.8,ppb,12,Rochester Near-Road,24,100,42602,Nitrogen dioxide (NO2),574,40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
09/18/2018,AQS,1,12,ppb,11,Rochester Near-Road,24,100,42602,Nitrogen dioxide (NO2),574,40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
09/19/2018,AQS,1,12.1,ppb,11,Rochester Near-Road,24,100,42602,Nitrogen dioxide (NO2),574,40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
09/20/2018,AQS,1,13.1,ppb,12,Rochester Near-Road,24,100,42602,Nitrogen dioxide (NO2),574,40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
09/21/2018,AQS,1,7.8,ppb,7,Rochester Near-Road,21,88,42602,Nitrogen dioxide (NO2),574,40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
09/22/2018,AQS,1,13.4,ppb,12,Rochester Near-Road,24,100,42602,Nitrogen dioxide (NO2),574,40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
09/23/2018,AQS,1,11.9,ppb,10,Rochester Near-Road,24,100,42602,Nitrogen dioxide (NO2),574,40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
09/24/2018,AQS,1,10.5,ppb,9,Rochester Near-Road,24,100,42602,Nitrogen dioxide (NO2),574,40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
09/25/2018,AQS,1,9.9,ppb,8,Rochester Near-Road,24,100,42602,Nitrogen dioxide (NO2),574,40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
09/26/2018,AQS,1,18.1,ppb,17,Rochester Near-Road,24,100,42602,Nitrogen dioxide (NO2),574,40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
09/27/2018,AQS,1,14.1,ppb,13,Rochester Near-Road,24,100,42602,Nitrogen dioxide (NO2),574,40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
09/28/2018,AQS,1,12.2,ppb,11,Rochester Near-Road,19,79,42602,Nitrogen dioxide (NO2),574,40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
09/29/2018,AQS,1,8.7,ppb,8,Rochester Near-Road,24,100,42602,Nitrogen dioxide (NO2),574,40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
09/30/2018,AQS,1,12.5,ppb,11,Rochester Near-Road,24,100,42602,Nitrogen dioxide (NO2),574,40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
10/01/2018,AQS,1,11.4,ppb,10,Rochester Near-Road,24,100,42602,Nitrogen dioxide (NO2),574,40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
10/02/2018,AQS,1,9.8,ppb,8,Rochester Near-Road,24,100,42602,Nitrogen dioxide (NO2),574,40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
10/03/2018,AQS,1,13.3,ppb,12,Rochester Near-Road,24,100,42602,Nitrogen dioxide (NO2),574,40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
10/04/2018,AQS,1,10.9,ppb,9,Rochester Near-Road,24,100,42602,Nitrogen dioxide (NO2),574,40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
10/05/2018,AQS,1,12.7,ppb,11,Rochester Near-Road,21,88,42602,Nitrogen dioxide (NO2),574,40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
10/06/2018,AQS,1,13.5,ppb,12,Rochester Near-Road,24,100,42602,Nitrogen dioxide (NO2),574,40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
10/07/2018,AQS,1,7.6,ppb,7,Rochester Near-Road,24,100,42602,Nitrogen dioxide (NO2),574,40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
10/08/2018,AQS,1,13.3,ppb,12,Rochester Near-Road,24,100,42602,Nitrogen dioxide (NO2),574,40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
10/09/2018,AQS,1,19,ppb,18,Rochester Near-Road,24,100,42602,Nitrogen dioxide (NO2),574,40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
10/10/2018,AQS,1,15.2,ppb,14,Rochester Near-Road,19,79,42602,Nitrogen dioxide (NO2),574,40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
10/11/2018,AQS,1,10.8,ppb,9,Rochester Near-Road,24,100,42602,Nitrogen dioxide (NO2),574,40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
10/12/2018,AQS,1,11.4,ppb,10,Rochester Near-Road,24,100,42602,Nitrogen dioxide (NO2),574,40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
10/13/2018,AQS,1,9.6,ppb,8,Rochester Near-Road,24,100,42602,Nitrogen dioxide (NO2),574,40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
10/14/2018,AQS,1,18.3,ppb,17,Rochester Near-Road,24,100,42602,Nitrogen dioxide (NO2),574,40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
10/15/2018,AQS,1,13.9,ppb,12,Rochester Near-Road,24,100,42602,Nitrogen dioxide (NO2),574,40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
10/16/2018,AQS,1,14.4,ppb,13,Rochester Near-Road,24,100,42602,Nitrogen dioxide (NO2),574,40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
10/17/2018,AQS,1,13.4,ppb,12,Rochester Near-Road,24,100,42602,Nitrogen dioxide (NO2),574,40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
10/18/2018,AQS,1,12.4,ppb,11,Rochester Near-Road,22,92,42602,Nitrogen dioxide (NO2),574,40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
10/19/2018,AQS,1,17.9,ppb,16,Rochester Near-Road,24,100,42602,Nitrogen dioxide (NO2),574,40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
10/20/2018,AQS,1,7.7,ppb,7,Rochester Near-Road,24,100,42602,Nitrogen dioxide (NO2),574,40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
10/21/2018,AQS,1,7.8,ppb,7,Rochester Near-Road,24,100,42602,Nitrogen dioxide (NO2),574,40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
10/22/2018,AQS,1,20.8,ppb,19,Rochester Near-Road,24,100,42602,Nitrogen dioxide (NO2),574,40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
10/23/2018,AQS,1,22.7,ppb,21,Rochester Near-Road,24,100,42602,Nitrogen dioxide (NO2),574,40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
10/24/2018,AQS,1,6.2,ppb,6,Rochester Near-Road,18,75,42602,Nitrogen dioxide (NO2),574,40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
10/25/2018,AQS,1,22.2,ppb,21,Rochester Near-Road,24,100,42602,Nitrogen dioxide (NO2),574,40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
10/26/2018,AQS,1,16.3,ppb,15,Rochester Near-Road,24,100,42602,Nitrogen dioxide (NO2),574,40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
10/27/2018,AQS,1,8.4,ppb,8,Rochester Near-Road,24,100,42602,Nitrogen dioxide (NO2),574,40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
10/28/2018,AQS,1,12.4,ppb,11,Rochester Near-Road,24,100,42602,Nitrogen dioxide (NO2),574,40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
10/29/2018,AQS,1,16.4,ppb,15,Rochester Near-Road,24,100,42602,Nitrogen dioxide (NO2),574,40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
10/30/2018,AQS,1,27,ppb,25,Rochester Near-Road,24,100,42602,Nitrogen dioxide (NO2),574,40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
10/31/2018,AQS,1,18.1,ppb,17,Rochester Near-Road,24,100,42602,Nitrogen dioxide (NO2),574,40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
11/01/2018,AQS,1,21.3,ppb,20,Rochester Near-Road,22,92,42602,Nitrogen dioxide (NO2),574,40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
11/02/2018,AQS,1,12.7,ppb,11,Rochester Near-Road,24,100,42602,Nitrogen dioxide (NO2),574,40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
11/03/2018,AQS,1,6.4,ppb,6,Rochester Near-Road,24,100,42602,Nitrogen dioxide (NO2),574,40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
11/04/2018,AQS,1,12.1,ppb,11,Rochester Near-Road,24,100,42602,Nitrogen dioxide (NO2),574,40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
11/05/2018,AQS,1,14.5,ppb,13,Rochester Near-Road,24,100,42602,Nitrogen dioxide (NO2),574,40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
11/06/2018,AQS,1,12.5,ppb,11,Rochester Near-Road,18,75,42602,Nitrogen dioxide (NO2),574,40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
11/07/2018,AQS,1,13.9,ppb,12,Rochester Near-Road,24,100,42602,Nitrogen dioxide (NO2),574,40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
11/08/2018,AQS,1,13.6,ppb,12,Rochester Near-Road,24,100,42602,Nitrogen dioxide (NO2),574,40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
11/09/2018,AQS,1,19.5,ppb,18,Rochester Near-Road,24,100,42602,Nitrogen dioxide (NO2),574,40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
11/10/2018,AQS,1,7.9,ppb,7,Rochester Near-Road,24,100,42602,Nitrogen dioxide (NO2),574,40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
11/11/2018,AQS,1,19.8,ppb,18,Rochester Near-Road,24,100,42602,Nitrogen dioxide (NO2),574,40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
11/12/2018,AQS,1,32.7,ppb,30,Rochester Near-Road,24,100,42602,Nitrogen dioxide (NO2),574,40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
11/13/2018,AQS,1,18.7,ppb,17,Rochester Near-Road,24,100,42602,Nitrogen dioxide (NO2),574,40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
11/14/2018,AQS,1,18.9,ppb,17,Rochester Near-Road,24,100,42602,Nitrogen dioxide (NO2),574,40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
11/15/2018,AQS,1,20.1,ppb,19,Rochester Near-Road,24,100,42602,Nitrogen dioxide (NO2),574,40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
11/16/2018,AQS,1,25.3,ppb,24,Rochester Near-Road,18,75,42602,Nitrogen dioxide (NO2),574,40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
11/17/2018,AQS,1,10.2,ppb,9,Rochester Near-Road,24,100,42602,Nitrogen dioxide (NO2),574,40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
11/18/2018,AQS,1,18,ppb,17,Rochester Near-Road,24,100,42602,Nitrogen dioxide (NO2),574,40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
11/19/2018,AQS,1,36.5,ppb,34,Rochester Near-Road,24,100,42602,Nitrogen dioxide (NO2),574,40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
11/20/2018,AQS,1,33.4,ppb,31,Rochester Near-Road,24,100,42602,Nitrogen dioxide (NO2),574,40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
11/22/2018,AQS,1,21.8,ppb,20,Rochester Near-Road,24,100,42602,Nitrogen dioxide (NO2),574,40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
11/23/2018,AQS,1,30.8,ppb,28,Rochester Near-Road,24,100,42602,Nitrogen dioxide (NO2),574,40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
11/24/2018,AQS,1,16,ppb,15,Rochester Near-Road,24,100,42602,Nitrogen dioxide (NO2),574,40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
11/25/2018,AQS,1,20.7,ppb,19,Rochester Near-Road,24,100,42602,Nitrogen dioxide (NO2),574,40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
11/26/2018,AQS,1,23,ppb,22,Rochester Near-Road,24,100,42602,Nitrogen dioxide (NO2),574,40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
11/27/2018,AQS,1,11.7,ppb,10,Rochester Near-Road,24,100,42602,Nitrogen dioxide (NO2),574,40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
